,tconst,titleType,primaryTitle,isAdult,startYear,endYear,genres,directors,weight_average,cast,director_name
132,tt0054215,movie,psycho,0,1960,\n,"horror,mystery,thriller",nm0000033,8.307041855481195,"'janetleigh', 'veramiles', 'anthonyperkins', 'johngavin'",'alfredhitchcock'
133,tt1504320,movie,theking'sspeech,0,2010,\n,"biography,drama,history",nm0393799,7.886529738763927,"'derekjacobi', 'colinfirth', 'helenabonhamcarter', 'geoffreyrush'",'tomhooper'
134,tt0382932,movie,ratatouille,0,2007,\n,"adventure,animation,comedy","nm0684342,nm0083348",7.886344386715454,"'ianholm', 'bradgarrett', 'pattonoswalt', 'louromano'",'janpinkava'
135,tt1045658,movie,silverliningsplaybook,0,2012,\n,"comedy,drama,romance",nm0751102,7.630544846611615,"'robertdeniro', 'bradleycooper', 'jenniferlawrence', 'jackiweaver'",'davido.russell'
136,tt0458339,movie,captainamericathefirstavenger,0,2011,\n,"action,adventure,sci-fi",nm0002653,6.935427990952857,"'hugoweaving', 'samuell.jackson', 'chrisevans', 'hayleyatwell'",'joejohnston'
137,tt0078788,movie,apocalypsenow,0,1979,\n,"drama,mystery,war",nm0000338,8.222332093908399,"'marlonbrando', 'robertduvall', 'martinsheen', 'fredericforrest'",'francisfordcoppola'
138,tt0457430,movie,pan'slabyrinth,0,2006,\n,"drama,fantasy,war",nm0868219,8.054535788348806,"'maribelverdú', 'ariadnagil', 'sergilópez', 'ivanabaquero'",'guillermodeltoro'
139,tt1136608,movie,district9,0,2009,\n,"action,sci-fi,thriller",nm0088955,7.800628068194874,"'sharltocopley', 'davidjames', 'jasoncope', 'nathalieboltt'",'neillblomkamp'
140,tt1228705,movie,ironman2,0,2010,\n,"action,adventure,sci-fi",nm0269463,7.0235941601788925,"'mickeyrourke', 'doncheadle', 'robertdowneyjr.', 'gwynethpaltrow'",'jonfavreau'
141,tt0145487,movie,spiderman,0,2002,\n,"action,adventure,sci-fi",nm0000600,7.285235237308973,"'willemdafoe', 'kirstendunst', 'tobeymaguire', 'jamesfranco'",'samraimi'
142,tt0062622,movie,2001aspaceodyssey,0,1968,\n,"adventure,sci-fi",nm0000040,8.136201692511174,"'williamsylvester', 'keirdullea', 'garylockwood', 'danielrichter'",'stanleykubrick'
143,tt1270798,movie,xmenfirstclass,0,2011,\n,"action,adventure,sci-fi",nm0891216,7.629173297412241,"'kevinbacon', 'jamesmcavoy', 'michaelfassbender', 'jenniferlawrence'",'matthewvaughn'
144,tt0116282,movie,fargo,0,1996,\n,"crime,drama,thriller","nm0001054,nm0001053",7.96819350820148,"'francesmcdormand', 'williamh.macy', 'stevebuscemi', 'peterstormare'",'joelcoen'
145,tt0460649,tvseries,howimetyourmother,0,2005,2014,"comedy,romance","nm0338576,nm0790321,nm0296945,nm0000439",8.135241596553772,"'neilpatrickharris', 'alysonhannigan', 'jasonsegel', 'davidhenrie', 'cristinmilioti'",'robgreenberg'
146,tt0480249,movie,iamlegend,0,2007,\n,"action,adventure,drama",nm1349376,7.198343376249348,"'willsmith', 'sallirichardson-whitfield', 'alicebraga', 'charlietahan'",'francislawrence'
147,tt0241527,movie,harrypotterandthesorcerer'sstone,0,2001,\n,"adventure,family,fantasy",nm0001060,7.543074484270992,"'richardharris', 'maggiesmith', 'danielradcliffe', 'rupertgrint'",'chriscolumbus'
148,tt2096673,movie,insideout,0,2015,\n,"adventure,animation,comedy","nm0230032,nm0215455",7.9669133655681215,"'lewisblack', 'amypoehler', 'billhader', 'mindykaling'",'petedocter'
149,tt1074638,movie,skyfall,0,2012,\n,"action,adventure,thriller",nm0005222,7.627620885676409,"'judidench', 'javierbardem', 'danielcraig', 'naomieharris'",'sammendes'
150,tt7366338,tvminiseries,chernobyl,0,2019,2019,"drama,history,thriller",nm0719307,9.029971898528473,"'stellanskarsgård', 'emilywatson', 'jaredharris', 'paulritter', 'samtroughton'",'johanrenck'
151,tt0440963,movie,thebourneultimatum,0,2007,\n,"action,mystery,thriller",nm0339030,7.881315578510421,"'joanallen', 'mattdamon', 'juliastiles', 'edgarramírez'",'paulgreengrass'
152,tt0770828,movie,manofsteel,0,2013,\n,"action,adventure,sci-fi",nm0811583,7.024478651311146,"'dianelane', 'amyadams', 'michaelshannon', 'henrycavill'",'zacksnyder'
153,tt1392214,movie,prisoners,0,2013,\n,"crime,drama,mystery",nm0898288,7.964680483549497,"'hughjackman', 'melissaleo', 'jakegyllenhaal', 'violadavis'",'denisvilleneuve'
154,tt1285016,movie,thesocialnetwork,0,2010,\n,"biography,drama",nm0000399,7.626748141515584,"'jesseeisenberg', 'justintimberlake', 'andrewgarfield', 'rooneymara'",'davidfincher'
155,tt0383574,movie,piratesofthecaribbeandeadman'schest,0,2006,\n,"action,adventure,fantasy",nm0893659,7.284611591761191,"'johnnydepp', 'jackdavenport', 'orlandobloom', 'keiraknightley'",'goreverbinski'
156,tt0126029,movie,shrek,0,2001,\n,"adventure,animation,comedy","nm0011470,nm0421776",7.711244980415361,"'johnlithgow', 'eddiemurphy', 'mikemyers', 'camerondiaz'",'andrewadamson'
157,tt0120915,movie,starwarsepisodeithephantommenace,0,1999,\n,"action,adventure,fantasy",nm0000184,6.585833577736458,"'liamneeson', 'ewanmcgregor', 'natalieportman', 'jakelloyd'",'georgelucas'
158,tt1631867,movie,edgeoftomorrow,0,2014,\n,"action,adventure,sci-fi",nm0510731,7.794676658939086,"'tomcruise', 'billpaxton', 'brendangleeson', 'emilyblunt'",'dougliman'
159,tt0113277,movie,heat,0,1995,\n,"crime,drama,thriller",nm0000520,8.045093752648025,"'robertdeniro', 'jonvoight', 'alpacino', 'valkilmer'",'michaelmann'
160,tt1170358,movie,thehobbitthedesolationofsmaug,0,2013,\n,"adventure,fantasy",nm0001392,7.7097881270000626,"'ianmckellen', 'kenstott', 'richardarmitage', 'martinfreeman'",'peterjackson'
161,tt2543164,movie,arrival,0,2016,\n,"drama,mystery,sci-fi",nm0898288,7.793400417289032,"'forestwhitaker', 'amyadams', 'michaelstuhlbarg', 'jeremyrenner'",'denisvilleneuve'
162,tt0381061,movie,casinoroyale,0,2006,\n,"action,adventure,thriller",nm0132709,7.876978786395128,"'judidench', 'danielcraig', 'jeffreywright', 'evagreen'",'martincampbell'
163,tt0107048,movie,groundhogday,0,1993,\n,"comedy,fantasy,romance",nm0000601,7.8764770128523365,"'billmurray', 'andiemacdowell', 'stephentobolowsky', 'chriselliott'",'haroldramis'
164,tt0758758,movie,intothewild,0,2007,\n,"adventure,biography,drama",nm0000576,7.959756181289523,"'marciagayharden', 'catherinekeener', 'vincevaughn', 'emilehirsch'",'seanpenn'
165,tt0114746,movie,12monkeys,0,1995,\n,"mystery,sci-fi,thriller",nm0000416,7.876396919884077,"'brucewillis', 'madeleinestowe', 'bradpitt', 'josephmelito'",'terrygilliam'
166,tt1951264,movie,thehungergamescatchingfire,0,2013,\n,"action,adventure,mystery",nm1349376,7.454824422092337,"'philipseymourhoffman', 'joshhutcherson', 'jenniferlawrence', 'liamhemsworth'",'francislawrence'
167,tt0454876,movie,lifeofpi,0,2012,\n,"adventure,drama,fantasy",nm0000487,7.7919367941730755,"'tabu', 'irrfankhan', 'surajsharma', 'adilhussain'",'anglee'
168,tt3501632,movie,thorragnarok,0,2017,\n,"action,adventure,comedy",nm0169806,7.791933923309043,"'cateblanchett', 'markruffalo', 'tomhiddleston', 'chrishemsworth'",'taikawaititi'
169,tt0421715,movie,thecuriouscaseofbenjaminbutton,0,2008,\n,"drama,fantasy,romance",nm0000399,7.708033668013657,"'bradpitt', 'juliaormond', 'tildaswinton', 'cateblanchett'",'davidfincher'
170,tt0796366,movie,startrek,0,2009,\n,"action,adventure,sci-fi",nm0009190,7.791842454354053,"'leonardnimoy', 'simonpegg', 'chrispine', 'zacharyquinto'",'j.j.abrams'
171,tt2802144,movie,kingsmanthesecretservice,0,2014,\n,"action,adventure,comedy",nm0891216,7.623362357437059,"'michaelcaine', 'colinfirth', 'samuell.jackson', 'taronegerton'",'matthewvaughn'
172,tt1825683,movie,blackpanther,0,2018,\n,"action,adventure,sci-fi",nm3363032,7.28386206140688,"'michaelb.jordan', 'chadwickboseman', 'danaigurira', 'lupitanyong\'o'",'ryancoogler'
173,tt2562232,movie,birdmanor(theunexpectedvirtueofignorance),0,2014,\n,"comedy,drama",nm0327944,7.62202976632785,"'michaelkeaton', 'edwardnorton', 'zachgalifianakis', 'andreariseborough'",'alejandrog.iñárritu'
174,tt2356777,tvseries,truedetective,0,2014,\n,"crime,drama,mystery","nm4446305,nm1099918,nm0764601,nm0510912,nm2178458,nm1560977,nm1259871,nm0687964,nm0755261,nm0003733",8.685752625536704,"'woodyharrelson', 'matthewmcconaughey', 'vincevaughn', 'colinfarrell', 'rachelmcadams'",'nicpizzolatto'
175,tt1211837,movie,doctorstrange,0,2016,\n,"action,adventure,fantasy",nm0220600,7.453451504107479,"'chiwetelejiofor', 'rachelmcadams', 'benedictwong', 'benedictcumberbatch'",'scottderrickson'
176,tt0780504,movie,drive,0,2011,\n,"crime,drama",nm0716347,7.705650083990884,"'albertbrooks', 'bryancranston', 'ryangosling', 'careymulligan'",'nicolaswindingrefn'
177,tt0988045,movie,sherlockholmes,0,2009,\n,"action,adventure,mystery",nm0005363,7.537741176119296,"'robertdowneyjr.', 'markstrong', 'judelaw', 'rachelmcadams'",'guyritchie'
178,tt0034583,movie,casablanca,0,1942,\n,"drama,romance,war",nm0002031,8.28188574925504,"'clauderains', 'humphreybogart', 'ingridbergman', 'paulhenreid'",'michaelcurtiz'
179,tt0936501,movie,taken,0,2008,\n,"action,thriller",nm0603628,7.705187920432004,"'liamneeson', 'famkejanssen', 'maggiegrace', 'lelandorser'",'pierremorel'
180,tt6751668,movie,parasite,0,2019,\n,"comedy,drama,thriller",nm0094435,8.362679476533357,"'kang-hosong', 'sun-kyunlee', 'woo-sikchoi', 'yeo-jeongjo'",'bongjoonho'
181,tt1024648,movie,argo,0,2012,\n,"biography,drama,thriller",nm0000255,7.6213897268344315,"'alanarkin', 'johngoodman', 'bryancranston', 'benaffleck'",'benaffleck'
182,tt0120735,movie,"lock,stockandtwosmokingbarrels",0,1998,\n,"action,comedy,crime",nm0005363,8.035438716246011,"'dexterfletcher', 'jasonflemyng', 'nickmoran', 'jasonstatham'",'guyritchie'
183,tt0073195,movie,jaws,0,1975,\n,"adventure,thriller",nm0000229,7.870014277317375,"'robertshaw', 'royscheider', 'richarddreyfuss', 'lorrainegary'",'stevenspielberg'
184,tt0119488,movie,laconfidential,0,1997,\n,"crime,drama,mystery",nm0000436,8.03460973675521,"'kimbasinger', 'kevinspacey', 'russellcrowe', 'guypearce'",'curtishanson'
185,tt1670345,movie,nowyouseeme,0,2013,\n,"crime,mystery,thriller",nm0504642,7.283302991391612,"'woodyharrelson', 'markruffalo', 'jesseeisenberg', 'common'",'louisleterrier'
186,tt5013056,movie,dunkirk,0,2017,\n,"action,drama,history",nm0634240,7.78652288469392,"'markrylance', 'tomhardy', 'barrykeoghan', 'fionnwhitehead'",'christophernolan'
187,tt0304141,movie,harrypotterandtheprisonerofazkaban,0,2004,\n,"adventure,family,fantasy",nm0190859,7.786457775803274,"'richardgriffiths', 'danielradcliffe', 'rupertgrint', 'emmawatson'",'alfonsocuarón'
188,tt0364569,movie,oldboy,0,2003,\n,"action,drama,mystery",nm0661791,8.195851656237428,"'min-sikchoi', 'ji-taeyoo', 'hye-jeongkang', 'byeong-okkim'",'chan-wookpark'
189,tt1798709,movie,her,0,2013,\n,"drama,romance,sci-fi",nm0005069,7.868393201014081,"'joaquinphoenix', 'scarlettjohansson', 'amyadams', 'rooneymara'",'spikejonze'
190,tt3748528,movie,rogueoneastarwarsstory,0,2016,\n,"action,adventure,sci-fi",nm2284484,7.7028565310839925,"'donnieyen', 'alantudyk', 'diegoluna', 'felicityjones'",'garethedwards'
191,tt3896198,movie,guardiansofthegalaxyvol2,0,2017,\n,"action,adventure,comedy",nm0348181,7.535938584529386,"'vindiesel', 'zoesaldana', 'chrispratt', 'davebautista'",'jamesgunn'
192,tt0120903,movie,xmen,0,2000,\n,"action,adventure,sci-fi",nm0001741,7.367333566718843,"'hughjackman', 'patrickstewart', 'ianmckellen', 'famkejanssen'",'bryansinger'
193,tt0449088,movie,piratesofthecaribbeanatworld'send,0,2007,\n,"action,adventure,fantasy",nm0893659,7.112964440408442,"'johnnydepp', 'geoffreyrush', 'orlandobloom', 'keiraknightley'",'goreverbinski'
194,tt2294629,movie,frozen,0,2013,\n,"adventure,animation,comedy","nm0118333,nm1601644",7.36732257254858,"'kristenbell', 'joshgad', 'jonathangroff', 'idinamenzel'",'chrisbuck'
195,tt0469494,movie,therewillbeblood,0,2007,\n,drama,nm0000759,8.030091948237688,"'danielday-lewis', 'ciaránhinds', 'pauldano', 'martinstringer'",'paulthomasanderson'
196,tt0816711,movie,worldwarz,0,2013,\n,"action,adventure,horror",nm0286975,7.027577075630018,"'bradpitt', 'jamesbadgedale', 'mireilleenos', 'daniellakertesz'",'marcforster'
197,tt0330373,movie,harrypotterandthegobletoffire,0,2005,\n,"adventure,family,fantasy",nm0001565,7.617897510034429,"'ericsykes', 'danielradcliffe', 'rupertgrint', 'emmawatson'",'mikenewell'
198,tt0418279,movie,transformers,0,2007,\n,"action,adventure,sci-fi",nm0000881,7.027697401772188,"'shialabeouf', 'tyresegibson', 'joshduhamel', 'meganfox'",'michaelbay'
199,tt0075148,movie,rocky,0,1976,\n,"drama,sport",nm0000814,7.94741400564409,"'sylvesterstallone', 'taliashire', 'burtyoung', 'carlweathers'",'johng.avildsen'
200,tt0120363,movie,toystory2,0,1999,\n,"adventure,animation,comedy","nm0881279,nm0105169,nm0005124",7.782530380624832,"'tomhanks', 'kelseygrammer', 'joancusack', 'timallen'",'leeunkrich'
201,tt0121765,movie,starwarsepisodeiiattackoftheclones,0,2002,\n,"action,adventure,fantasy",nm0000184,6.596090482311213,"'christopherlee', 'ewanmcgregor', 'natalieportman', 'haydenchristensen'",'georgelucas'
202,tt0478970,movie,antman,0,2015,\n,"action,adventure,comedy",nm0715636,7.282565097801478,"'michaeldouglas', 'paulrudd', 'evangelinelilly', 'coreystoll'",'peytonreed'
203,tt0071853,movie,montypythonandtheholygrail,0,1975,\n,"adventure,comedy,fantasy","nm0001402,nm0000416",8.026266338912443,"'johncleese', 'grahamchapman', 'terrygilliam', 'ericidle'",'terryjones'
204,tt1981115,movie,thorthedarkworld,0,2013,\n,"action,adventure,fantasy",nm0851930,6.94275001208741,"'stellanskarsgård', 'natalieportman', 'tomhiddleston', 'chrishemsworth'",'alantaylor'
205,tt0411008,tvseries,lost,0,2004,2010,"adventure,drama,fantasy","nm0005522,nm0541677,nm0944981,nm0003163,nm0390103,nm0333239,nm0744794,nm0250267,nm0870295,nm0203215,nm0002377,nm0764776,nm0956910,nm0931724,nm0325845,nm0054077,nm0393661,nm0851930,nm0343622,nm0070474,nm0206259,nm0485637,nm0009190,nm0004610,nm0066584,nm0003733",8.106527858587771,"'terryo\'quinn', 'matthewfox', 'naveenandrews', 'jorgegarcia', 'yunjinkim'",'mariovanpeebles'
206,tt0295297,movie,harrypotterandthechamberofsecrets,0,2002,\n,"adventure,family,fantasy",nm0001060,7.366250202187593,"'richardharris', 'danielradcliffe', 'rupertgrint', 'emmawatson'",'chriscolumbus'
207,tt0162222,movie,castaway,0,2000,\n,"adventure,drama,romance",nm0000709,7.698333485527523,"'tomhanks', 'helenhunt', 'paulsanchez', 'lariwhite'",'robertzemeckis'
208,tt7131622,movie,onceuponatimeinhollywood,0,2019,\n,"comedy,drama",nm0000233,7.5329001998912775,"'leonardodicaprio', 'bradpitt', 'emilehirsch', 'margotrobbie'",'quentintarantino'
209,tt0369610,movie,jurassicworld,0,2015,\n,"action,adventure,sci-fi",nm1119880,7.028449693167218,"'judygreer', 'chrispratt', 'brycedallashoward', 'tysimpkins'",'colintrevorrow'
210,tt0451279,movie,wonderwoman,0,2017,\n,"action,adventure,fantasy",nm0420941,7.36613116485141,"'robinwright', 'lucydavis', 'chrispine', 'galgadot'",'pattyjenkins'
211,tt0365748,movie,shaunofthedead,0,2004,\n,"comedy,horror",nm0942367,7.779976857968634,"'kateashfield', 'simonpegg', 'nickfrost', 'lucydavis'",'edgarwright'
212,tt0332280,movie,thenotebook,0,2004,\n,"drama,romance",nm0001024,7.697905570720924,"'jamesgarner', 'genarowlands', 'ryangosling', 'rachelmcadams'",'nickcassavetes'
213,tt1856010,tvseries,houseofcards,0,2013,2018,drama,"nm0000399,nm0003163,nm0000705,nm0001226,nm1347708,nm0002140,nm4945419,nm0002399,nm0804556,nm0590889,nm2385621,nm0788191,nm0002083,nm0001708,nm0295003,nm0772095,nm0206259,nm0171315,nm0336241,nm0542642,nm0001093,nm0225416,nm0002339,nm0000149,nm0568224",8.423971414375647,"'robinwright', 'kevinspacey', 'jayneatkinson', 'katemara', 'michaelkelly'",'davidfincher'
214,tt0258463,movie,thebourneidentity,0,2002,\n,"action,mystery,thriller",nm0510731,7.7792203584553725,"'chriscooper', 'cliveowen', 'mattdamon', 'frankapotente'",'dougliman'
215,tt3783958,movie,lalaland,0,2016,\n,"comedy,drama,music",nm3227090,7.860408328209258,"'j.k.simmons', 'ryangosling', 'emmastone', 'rosemariedewitt'",'damienchazelle'
216,tt1250777,movie,kickass,0,2010,\n,"action,comedy,crime",nm0891216,7.532028591380096,"'nicolascage', 'garrettm.brown', 'aarontaylor-johnson', 'chloëgracemoretz'",'matthewvaughn'
217,tt2975590,movie,batmanvsupermandawnofjustice,0,2016,\n,"action,adventure,sci-fi",nm0811583,6.512294311412545,"'benaffleck', 'amyadams', 'jesseeisenberg', 'henrycavill'",'zacksnyder'
218,tt1446714,movie,prometheus,0,2012,\n,"adventure,mystery,sci-fi",nm0000631,7.028850472119433,"'charlizetheron', 'michaelfassbender', 'loganmarshall-green', 'noomirapace'",'ridleyscott'
219,tt3460252,movie,thehatefuleight,0,2015,\n,"crime,drama,mystery",nm0000233,7.696709378093178,"'kurtrussell', 'jenniferjasonleigh', 'samuell.jackson', 'waltongoggins'",'quentintarantino'
220,tt0450259,movie,blooddiamond,0,2006,\n,"adventure,drama,thriller",nm0001880,7.860054564534005,"'jenniferconnelly', 'leonardodicaprio', 'djimonhounsou', 'kagisokuypers'",'edwardzwick'
221,tt0240772,movie,ocean'seleven,0,2001,\n,"crime,thriller",nm0001752,7.61402182247369,"'juliaroberts', 'georgeclooney', 'bradpitt', 'mattdamon'",'stevensoderbergh'
222,tt0316654,movie,spiderman2,0,2004,\n,"action,adventure,sci-fi",nm0000600,7.28193180458803,"'alfredmolina', 'kirstendunst', 'tobeymaguire', 'jamesfranco'",'samraimi'
223,tt1276104,movie,looper,0,2012,\n,"action,drama,sci-fi",nm0426059,7.365476517849871,"'brucewillis', 'josephgordon-levitt', 'pauldano', 'emilyblunt'",'rianjohnson'
224,tt0829482,movie,superbad,0,2007,\n,comedy,nm0609549,7.531435087929782,"'michaelcera', 'jonahhill', 'christophermintz-plasse', 'billhader'",'gregmottola'
225,tt1156398,movie,zombieland,0,2009,\n,"adventure,comedy,fantasy",nm0281508,7.531422222477867,"'woodyharrelson', 'jesseeisenberg', 'abigailbreslin', 'emmastone'",'rubenfleischer'
226,tt2911666,movie,johnwick,0,2014,\n,"action,crime,thriller","nm0500610,nm0821432",7.3653766063766035,"'willemdafoe', 'keanureeves', 'michaelnyqvist', 'alfieallen'",'davidleitch'
227,tt1637725,movie,ted,0,2012,\n,comedy,nm0532235,6.944172044380558,"'markwahlberg', 'milakunis', 'sethmacfarlane', 'joelmchale'",'sethmacfarlane'
228,tt0455275,tvseries,prisonbreak,0,2005,2017,"action,crime,drama","nm0744794,nm0393661,nm0514546,nm1879589,nm0004610,nm0842830,nm0272704,nm0944981,nm0592813,nm0156838,nm0877427,nm0003167,nm0066584,nm0818465,nm0590790,nm1061992,nm0113596,nm1160495,nm0904169,nm0095424,nm0319412,nm0541677,nm0711840,nm0872442,nm0914368,nm0957198,nm0314104,nm0485637,nm0640964,nm0924693,nm0375068,nm0743164,nm0322106",8.099804513180995,"'robertknepper', 'williamfichtner', 'dominicpurcell', 'wadewilliams', 'wentworthmiller'",'bobbyroth'
229,tt2527336,movie,starwarsepisodeviiithelastjedi,0,2017,\n,"action,adventure,fantasy",nm0426059,7.029295653757157,"'markhamill', 'carriefisher', 'johnboyega', 'daisyridley'",'rianjohnson'
230,tt1219289,movie,limitless,0,2011,\n,"sci-fi,thriller",nm1139726,7.365067619380514,"'robertdeniro', 'annafriel', 'bradleycooper', 'abbiecornish'",'neilburger'
231,tt0181689,movie,minorityreport,0,2002,\n,"action,crime,mystery",nm0000229,7.530043479789837,"'maxvonsydow', 'tomcruise', 'samanthamorton', 'colinfarrell'",'stevenspielberg'
232,tt0948470,movie,theamazingspiderman,0,2012,\n,"action,adventure,sci-fi",nm1989536,6.944968459660746,"'rhysifans', 'irrfankhan', 'emmastone', 'andrewgarfield'",'marcwebb'
233,tt0409459,movie,watchmen,0,2009,\n,"action,drama,mystery",nm0811583,7.529213701473619,"'jackieearlehaley', 'carlagugino', 'patrickwilson', 'malinakerman'",'zacksnyder'
234,tt0112641,movie,casino,0,1995,\n,"crime,drama",nm0000217,8.01491398020675,"'robertdeniro', 'jameswoods', 'joepesci', 'sharonstone'",'martinscorsese'
235,tt2085059,tvseries,blackmirror,0,2011,\n,"drama,sci-fi,thriller","nm0000149,nm1720541,nm0369949,nm0383343,nm1347708,nm0887700,nm3393440,nm1142073,nm1220140,nm3205815,nm2787176,nm1163264,nm0528186,nm0942504,nm0384825,nm0870469,nm1595284,nm2965282",8.487838170286151,"'daniellapaine', 'hayleyatwell', 'tobykebbell', 'lenoracrichlow', 'michaelacoel'",'jodiefoster'
236,tt1323594,movie,despicableme,0,2010,\n,"animation,comedy,crime","nm1853544,nm0719208",7.52911997117571,"'julieandrews', 'jasonsegel', 'stevecarell', 'russellbrand'",'pierrecoffin'
